,Word,Freq
1812,area,40
1813,wanting,40
1814,deep,40
1815,charges,40
1816,promises,40
1817,overrated,40
1818,loyal,40
1819,showing,40
1820,goals,40
1821,amounts,40
1822,roberts,40
1823,light,40
1824,fairly,40
1825,ap,40
1826,guts,40
1827,date,40
1828,lincoln,40
1829,baltimore,40
1830,smarter,40
1831,refuses,40
1832,properly,40
1833,thegarybusey,40
1834,mcconnell,40
1835,puts,40
1836,vicious,40
1837,minnesota,40
1838,fraudulent,40
1839,oann,40
1840,imwithyou,40
1841,bigleaguetruth,40
1842,kavanaugh,40
1843,moment,39
1844,town,39
1845,currently,39
1846,awards,39
1847,scottish,39
1848,st,39
1849,difficult,39
1850,rose,39
1851,radio,39
1852,example,39
1853,grow,39
1854,performance,39
1855,passing,39
1856,request,39
1857,killer,39
1858,caused,39
1859,ground,39
1860,brady,39
1861,supports,39
1862,values,39
1863,c,39
1864,wear,39
1865,addition,39
1866,add,39
1867,decided,39
1868,bank,39
1869,absolute,39
1870,direction,39
1871,tedcruz,39
1872,l,39
1873,refused,39
1874,considered,39
1875,anncoulter,39
1876,lisa,39
1877,exist,39
1878,mikeandmike,39
1879,ban,39
1880,learned,38
1881,hosted,38
1882,200,38
1883,online,38
1884,possibly,38
1885,personal,38
1886,vacation,38
1887,wednesday,38
1888,regulations,38
1889,gain,38
1890,closed,38
1891,mac,38
1892,indeed,38
1893,foxbusiness,38
1894,boss,38
1895,driving,38
1896,paper,38
1897,attacking,38
1898,apology,38
1899,hello,38
1900,challenge,38
1901,island,38
1902,access,38
1903,ending,38
1904,changes,38
1905,additional,38
1906,plenty,38
1907,discussed,38
1908,brings,38
1909,changing,38
1910,restaurant,38
1911,cia,38
1912,informed,38
1913,therefore,38
1914,amspec,38
1915,pols,38
1916,email,38
1917,danny,38
1918,flights,38
1919,strzok,38
1920,self,37
1921,banks,37
1922,thanksgiving,37
1923,jay,37
1924,dr,37
1925,9pm,37
1926,missusa,37
1927,birth,37
1928,wild,37
1929,coach,37
1930,joint,37
1931,approve,37
1932,toronto,37
1933,tim,37
1934,dealing,37
1935,elect,37
1936,share,37
1937,cars,37
1938,govt,37
1939,spot,37
1940,wasnt,37
1941,prosperity,37
1942,beating,37
1943,account,37
1944,60,37
1945,agent,37
1946,editorial,37
1947,howard,37
1948,liberty,37
1949,owner,37
1950,strategy,37
1951,counsel,37
1952,ashamed,37
1953,bipartisan,37
1954,die,37
1955,modern,37
1956,pleasure,37
1957,5m,37
1958,remarks,37
1959,lawsuit,37
1960,greatness,37
1961,dallas,37
1962,prison,37
1963,deleted,37
1964,kenyamoore,37
1965,fisa,37
1966,appearance,36
1967,personally,36
1968,fiscal,36
1969,cash,36
1970,loopholes,36
1971,raising,36
1972,lawrence,36
1973,rebuilding,36
1974,amount,36
1975,nominee,36
1976,avenue,36
1977,folks,36
1978,shape,36
1979,falling,36
1980,transcripts,36
1981,interviews,36
1982,considering,36
1983,moron,36
1984,jail,36
1985,base,36
1986,break,36
1987,jack,36
1988,contract,36
1989,7pm,36
1990,tiger,36
1991,pray,36
1992,refuse,36
1993,effective,36
1994,broke,36
1995,style,36
1996,fear,36
1997,extraordinary,36
1998,sessions,36
1999,tuckercarlson,36
2000,server,36
2001,gopdebate,36
2002,rallies,36
2003,couple,35
2004,original,35
2005,weve,35
2006,represent,35
2007,visiting,35
2008,annual,35
2009,talked,35
2010,catch,35
2011,regarding,35
2012,rising,35
2013,plane,35
2014,actions,35
2015,speeches,35
2016,weakness,35
2017,dad,35
2018,hawaii,35
2019,finish,35
2020,benefit,35
2021,chucktodd,35
2022,sales,35
2023,sleep,35
2024,thomas,35
2025,figure,35
2026,age,35
2027,labor,35
2028,train,35
2029,ceo,35
2030,shouldnt,35
2031,member,35
2032,source,35
2033,silent,35
2034,tougher,35
2035,impossible,35
2036,fixed,35
2037,forgotten,35
2038,venezuela,35
2039,arena,35
2040,hates,35
2041,kerry,35
2042,cuomo,35
2043,snl,35
2044,doonbeg,35
2045,aliens,35
2046,classified,35
2047,visited,34
2048,accept,34
2049,august,34
2050,armed,34
2051,doj,34
2052,wake,34
2053,courts,34
2054,continuing,34
2055,selling,34
2056,laugh,34
2057,average,34
2058,damage,34
2059,added,34
2060,admitted,34
2061,21,34
2062,dumbest,34
2063,hole,34
2064,charlotte,34
2065,round,34
2066,magnificent,34
2067,parts,34
2068,test,34
2069,battle,34
2070,joining,34
2071,djt,34
2072,elite,34
2073,kept,34
2074,apart,34
2075,dope,34
2076,productive,34
2077,h,34
2078,n,34
2079,emergency,34
2080,walker,34
2081,fitn,34
2082,conflicted,34
2083,barriers,34
2084,nj,33
2085,premiere,33
2086,interested,33
2087,viewers,33
2088,sector,33
2089,agents,33
2090,thrilled,33
2091,drive,33
2092,ways,33
2093,previous,33
2094,closing,33
2095,ability,33
2096,ballot,33
2097,covered,33
2098,51,33
2099,pushed,33
2100,education,33
2101,trumptoronto,33
2102,howardstern,33
2103,400,33
2104,hitting,33
2105,individual,33
2106,incompetence,33
2107,strange,33
2108,none,33
2109,provide,33
2110,hurting,33
2111,airport,33
2112,landed,33
2113,em,33
2114,supporter,33
2115,admire,33
2116,dt,33
2117,anthem,33
2118,shifty,33
2119,inspired,33
2120,core,33
2121,wars,33
2122,mariabartiromo,33
2123,discredited,33
2124,dow,33
2125,demdebate,33
2126,trumptrain,33
2127,mikepence,33
2128,series,32
2129,bay,32
2130,forces,32
2131,hispanic,32
2132,certainly,32
2133,chinas,32
2134,ally,32
2135,australia,32
2136,trumpwaikiki,32
2137,parents,32
2138,levels,32
2139,ericbolling,32
2140,slow,32
2141,restore,32
2142,groups,32
2143,attitude,32
2144,judgejeanine,32
2145,choose,32
2146,design,32
2147,iq,32
2148,delivered,32
2149,attacked,32
2150,transparency,32
2151,wisdom,32
2152,huffingtonpost,32
2153,toward,32
2154,communities,32
2155,bc,32
2156,planned,32
2157,jealous,32
2158,blew,32
2159,virtually,32
2160,liked,32
2161,stayed,32
2162,various,32
2163,spa,32
2164,completed,32
2165,lordsugar,32
2166,phoenix,32
2167,tbt,32
2168,buffalo,32
2169,krauthammer,32
2170,strongest,32
2171,judgement,32
2172,ms13,32
2173,wishing,31
2174,schedule,31
2175,buildings,31
2176,match,31
2177,ceremony,31
2178,sgt,31
2179,busy,31
2180,pays,31
2181,taxpayers,31
2182,ineffective,31
2183,coal,31
2184,hired,31
2185,ron,31
2186,rush,31
2187,celebrating,31
2188,ripping,31
2189,extremely,31
2190,increases,31
2191,havent,31
2192,boycott,31
2193,movie,31
2194,directly,31
2195,protesters,31
2196,substantially,31
2197,penalty,31
2198,critical,31
2199,include,31
2200,road,31
2201,embassy,31
2202,allies,31
2203,cohen,31
2204,per,31
2205,receive,31
2206,guard,31
2207,delegates,31
2208,larger,31
2209,graydon,31
2210,lack,31
2211,planet,31
2212,hispanics,31
2213,cuban,31
2214,nypost,31
2215,cnnpolitics,31
2216,episodes,31
2217,bias,31
2218,damn,31
2219,london,31
2220,students,31
2221,vice,31
2222,ryan,31
2223,scale,31
2224,guilty,31
2225,remains,31
2226,giant,31
2227,representing,31
2228,honesty,31
2229,crippled,31
2230,quo,31
2231,brennan,31
2232,launch,30
2233,inspiring,30
2234,larry,30
2235,stone,30
2236,lines,30
2237,research,30
2238,legend,30
2239,shown,30
2240,walk,30
2241,marcorubio,30
2242,six,30
2243,believes,30
2244,heads,30
2245,resign,30
2246,obviously,30
2247,netanyahu,30
2248,appreciated,30
2249,taliban,30
2250,services,30
2251,ricksantorum,30
2252,tariff,30
2253,jones,30
2254,writer,30
2255,pride,30
2256,supported,30
2257,camp,30
2258,fl,30
2259,citizen,30
2260,espn,30
2261,christian,30
2262,trumptuesday,30
2263,weather,30
2264,child,30
2265,legendary,30
2266,plant,30
2267,sweepstweet,30
2268,writing,30
2269,70,30
2270,embarrassed,30
2271,investigate,30
2272,however,30
2273,penn,30
2274,pervert,30
2275,space,30
2276,ticket,30
2277,thehill,30
2278,markets,30
2279,farm,30
2280,lateshow,30
2281,hatred,30
2282,served,30
2283,bruce,30
2284,traceadkins,30
2285,youd,30
2286,teams,30
2287,pete,30
2288,cadillacchamp,30
2289,efforts,30
2290,duty,30
2291,sooo,30
2292,meantime,30
2293,trumpturnberry,30
2294,kurds,30
2295,ten,29
2296,finale,29
2297,sit,29
2298,2011,29
2299,piers,29
2300,baseball,29
2301,brotherhood,29
2302,growing,29
2303,countrys,29
2304,begins,29
2305,fallen,29
2306,upset,29
2307,matters,29
2308,90,29
2309,bankruptcy,29
2310,bit,29
2311,partner,29
2312,jersey,29
2313,receiving,29
2314,fred,29
2315,endorse,29
2316,timing,29
2317,headed,29
2318,franklin,29
2319,unfairly,29
2320,worried,29
2321,unprecedented,29
2322,motivation,29
2323,kenya,29
2324,exact,29
2325,india,29
2326,wounded,29
2327,skills,29
2328,blow,29
2329,nearly,29
2330,kate,29
2331,destruction,29
2332,ferry,29
2333,conflict,29
2334,booming,29
2335,worker,29
2336,tigerwoods,29
2337,rand,29
2338,tahmooressi,29
2339,mccarthy,29
2340,geraldo,29
2341,tmobile,29
2342,lobbyists,29
2343,lindseygrahamsc,29
2344,purposely,29
2345,missouri,29
2346,g7,29
2347,opposition,28
2348,details,28
2349,sean,28
2350,relief,28
2351,solutions,28
2352,ceiling,28
2353,jewish,28
2354,effect,28
2355,300,28
2356,teamcavuto,28
2357,orlando,28
2358,unfortunately,28
2359,spring,28
2360,filed,28
2361,danger,28
2362,twice,28
2363,pipeline,28
2364,violence,28
2365,hot,28
2366,audience,28
2367,jeffrey,28
2368,fellow,28
2369,requires,28
2370,losses,28
2371,employees,28
2372,otherwise,28
2373,irrelevant,28
2374,goal,28
2375,pga,28
2376,knowing,28
2377,nowhere,28
2378,newspaper,28
2379,anger,28
2380,smartest,28
2381,certificate,28
2382,tool,28
2383,violent,28
2384,churchill,28
2385,19,28
2386,jr,28
2387,hill,28
2388,syrian,28
2389,wayne,28
2390,value,28
2391,designed,28
2392,quite,28
2393,honestly,28
2394,hillarys,28
2395,networks,28
2396,hoping,28
2397,kick,28
2398,pundits,28
2399,pennjillette,28
2400,sucks,28
2401,christopher,28
2402,sternshow,28
2403,commitment,28
2404,grateful,28
2405,conditions,28
2406,fundanything,28
2407,exposed,28
2408,kevinjonas,28
2409,nra,28
2410,crookedhillary,28
2411,luther,28
2412,ohr,28
2413,van,27
2414,healthy,27
2415,nominated,27
2416,impressive,27
2417,benefits,27
2418,whos,27
2419,rolling,27
2420,supposed,27
2421,ball,27
2422,goods,27
2423,firm,27
2424,solid,27
2425,lifetime,27
2426,bin,27
2427,december,27
2428,constitution,27
2429,civil,27
2430,expanding,27
2431,returning,27
2432,obvious,27
2433,saving,27
2434,cancer,27
2435,achievement,27
2436,income,27
2437,hasnt,27
2438,understands,27
2439,pacific,27
2440,regulation,27
2441,faster,27
2442,opened,27
2443,enjoying,27
2444,fixing,27
2445,jeter,27
2446,einstein,27
2447,nydailynews,27
2448,roger,27
2449,diamond,27
2450,bs,27
2451,knowingly,27
2452,legacy,27
2453,lance,27
2454,picked,27
2455,boy,27
2456,dreams,27
2457,controlled,27
2458,60minutes,27
2459,masterpiece,27
2460,lol,27
2461,basis,27
2462,crash,27
2463,spitzer,27
2464,goofy,27
2465,lover,27
2466,google,27
2467,trumpferrypoint,27
2468,msvivicafox,27
2469,abe,27
2470,quid,27
2471,ig,27
2472,champions,26
2473,everyday,26
2474,begun,26
2475,stars,26
2476,medal,26
2477,scared,26
2478,oreilly,26
2479,tragedy,26
2480,arab,26
2481,nervous,26
2482,comeback,26
2483,proper,26
2484,capital,26
2485,respond,26
2486,rebels,26
2487,overseas,26
2488,announcing,26
2489,defeated,26
2490,cases,26
2491,9th,26
2492,iontv,26
2493,copy,26
2494,barbarajwalters,26
2495,noon,26
2496,decide,26
2497,drain,26
2498,donors,26
2499,stunning,26
2500,steal,26
2501,2000,26
2502,target,26
2503,foolish,26
2504,percent,26
2505,manager,26
2506,releasing,26
2507,tampa,26
2508,management,26
2509,winston,26
2510,begging,26
2511,comment,26
2512,anticipated,26
2513,richard,26
2514,luxurious,26
2515,cabinet,26
2516,miller,26
2517,leaked,26
2518,opponents,26
2519,cup,26
2520,represented,26
2521,praying,26
2522,hearings,26
2523,dining,26
2524,jacknicklaus,26
2525,levin,26
2526,lou,26
2527,moscow,26
2528,meetthepress,26
2529,skyline,26
2530,cbsnews,26
2531,msm,26
2532,buffalobills,26
2533,landing,26
2534,antitrump,26
2535,witnesses,26
2536,summer,25
2537,featuring,25
2538,golden,25
2539,ultimate,25
2540,humanitarian,25
2541,joined,25
2542,8pm,25
2543,contestants,25
2544,furious,25
2545,defund,25
2546,stick,25
2547,defending,25
2548,copies,25
2549,purpose,25
2550,45,25
2551,instincts,25
2552,jimmyfallon,25
2553,tape,25
2554,nc,25
2555,bloomberg,25
2556,vast,25
2557,turns,25
2558,orders,25
2559,albert,25
2560,ed,25
2561,famous,25
2562,leaks,25
2563,pledge,25
2564,costly,25
2565,stupidity,25
2566,sarasota,25
2567,likely,25
2568,suffering,25
2569,serving,25
2570,exclusively,25
2571,easier,25
2572,harry,25
2573,baby,25
2574,puppet,25
2575,harassment,25
2576,democracy,25
2577,iconic,25
2578,everywhere,25
2579,doralresort,25
2580,owe,25
2581,optimism,25
2582,pure,25
2583,brett,25
2584,register,25
2585,seat,25
2586,evil,25
2587,inspire,25
2588,moore,25
2589,delay,25
2590,pinehurst,25
2591,landslide,25
2592,partisan,25
2593,ianziering,25
2594,teamtrump,25
2595,departing,25
2596,obstruct,25
2597,channel,24
2598,14th,24
2599,excitement,24
2600,entertaining,24
2601,opens,24
2602,experts,24
2603,weekly,24
2604,jimmy,24
2605,compete,24
2606,morgan,24
2607,fireworks,24
2608,bid,24
2609,fund,24
2610,continued,24
2611,taxpayer,24
2612,disappointed,24
2613,compared,24
2614,natural,24
2615,reelection,24
2616,deficits,24
2617,clip,24
2618,eu,24
2619,development,24
2620,caucus,24
2621,kicked,24
2622,language,24
2623,earlier,24
2624,commercial,24
2625,intelligent,24
2626,sec,24
2627,cadillac,24
2628,payments,24
2629,empire,24
2630,fell,24
2631,keynote,24
2632,citizenship,24
2633,trail,24
2634,achieve,24
2635,influence,24
2636,ship,24
2637,seth,24
2638,yrs,24
2639,impressed,24
2640,washtimes,24
2641,apologized,24
2642,machine,24
2643,qualified,24
2644,anonymous,24
2645,armstrong,24
2646,williams,24
2647,bird,24
2648,sides,24
2649,powell,24
2650,sandy,24
2651,dmregister,24
2652,girl,24
2653,reached,24
2654,embarrassment,24
2655,ends,24
2656,gorgeous,24
2657,acres,24
2658,wrestlemania,24
2659,theapprentice,24
2660,ya,24
2661,nro,24
2662,danamira,24
2663,accomplishments,24
2664,sen,24
2665,upon,24
2666,clown,24
2667,soooo,24
2668,vancouver,24
2669,asylum,24
2670,sentedcruz,24
2671,kilmeade,24
2672,proof,24
2673,montana,24
2674,proudly,24
2675,tpp,24
2676,troy,24
2677,megyn,24
2678,trumppence16,24
2679,kaine,24
2680,clapper,24
2681,lamestream,24
2682,walls,23
2683,heres,23
2684,partners,23
2685,ca,23
2686,pittsburgh,23
2687,35,23
2688,celebration,23
2689,abandoned,23
2690,spends,23
2691,publicity,23
2692,reach,23
2693,macy,23
2694,neither,23
2695,letting,23
2696,laden,23
2697,protest,23
2698,production,23
2699,joenbc,23
2700,mentioned,23
2701,cancelled,23
2702,plain,23
2703,mouth,23
2704,shoot,23
2705,jobless,23
2706,greg,23
2707,johnson,23
2708,patrick,23
2709,reduce,23
2710,martin,23
2711,score,23
2712,constitutional,23
2713,nbcsnl,23
2714,revealed,23
2715,lake,23
2716,wharton,23
2717,strike,23
2718,fault,23
2719,limbaugh,23
2720,homeland,23
2721,bombed,23
2722,environment,23
2723,someday,23
2724,thebrodyfile,23
2725,finance,23
2726,violation,23
2727,stolen,23
2728,tribute,23
2729,windmills,23
2730,ring,23
2731,dennisrodman,23
2732,treatment,23
2733,alive,23
2734,cleveland,23
2735,freezing,23
2736,subjects,23
2737,600,23
2738,tip,23
2739,accomplish,23
2740,removed,23
2741,mary,23
2742,doug,23
2743,mostly,23
2744,cpacnews,23
2745,easter,23
2746,amenities,23
2747,thugs,23
2748,tens,23
2749,inform,23
2750,classy,23
2751,ppl,23
2752,fighters,23
2753,primaries,23
2754,swamp,23
2755,wages,23
2756,fiction,23
2757,senatemajldr,23
2758,33000,23
2759,steele,23
2760,jackson,22
2761,independence,22
2762,towards,22
2763,rink,22
2764,bret,22
2765,table,22
2766,hire,22
2767,towers,22
2768,youtube,22
2769,20000,22
2770,leverage,22
2771,loses,22
2772,consequences,22
2773,square,22
2774,investments,22
2775,soft,22
2776,regime,22
2777,28,22
2778,flying,22
2779,winter,22
2780,150,22
2781,confirmed,22
2782,seven,22
2783,immigrant,22
2784,express,22
2785,42,22
2786,welfare,22
2787,minute,22
2788,trumpcollection,22
2789,plays,22
2790,bowl,22
2791,owned,22
2792,houston,22
2793,cards,22
2794,2008,22
2795,golfchannel,22
2796,terms,22
2797,british,22
2798,causing,22
2799,surveillance,22
2800,mission,22
2801,injured,22
2802,justices,22
2803,nonsense,22
2804,sharp,22
2805,awarded,22
2806,feeling,22
2807,charles,22
2808,unity,22
2809,segment,22
2810,hollywood,22
2811,auto,22
2812,gstephanopoulos,22
2813,suit,22
2814,focusing,22
2815,delivering,22
2816,cross,22
2817,connecticut,22
2818,toure,22
2819,assault,22
2820,bomb,22
2821,boeing,22
2822,beaten,22
2823,incorrect,22
2824,hbo,22
2825,tank,22
2826,bar,22
2827,renovations,22
2828,areas,22
2829,bright,22
2830,sued,22
2831,victories,22
2832,accurate,22
2833,arseniohall,22
2834,epic,22
2835,miles,22
2836,medical,22
2837,size,22
2838,screen,22
2839,lee,22
2840,charged,22
2841,oklahoma,22
2842,disgraced,22
2843,spying,22
2844,argentina,22
2845,hostages,22
2846,kansas,22
2847,narrative,22
2848,cryin,22
2849,direct,21
2850,qvc,21
2851,restaurants,21
2852,box,21
2853,bosses,21
2854,republic,21
2855,macmiller,21
2856,rip,21
2857,stimulus,21
2858,ignore,21
2859,operation,21
2860,corporate,21
2861,pa,21
2862,openly,21
2863,loud,21
2864,murder,21
2865,scene,21
2866,promote,21
2867,net,21
2868,includes,21
2869,feels,21
2870,handled,21
2871,afford,21
2872,asia,21
2873,sale,21
2874,sarah,21
2875,devastated,21
2876,22,21
2877,checks,21
2878,24,21
2879,challenges,21
2880,conservatives,21
2881,owners,21
2882,cancel,21
2883,candidacy,21
2884,sports,21
2885,stood,21
2886,quick,21
2887,commissioner,21
2888,illinois,21
2889,achievers,21
2890,maryland,21
2891,birds,21
2892,fighter,21
2893,mad,21
2894,tenacious,21
2895,closer,21
2896,ralph,21
2897,ms,21
2898,sun,21
2899,lombardi,21
2900,heritage,21
2901,chair,21
2902,sexual,21
2903,nelson,21
2904,ego,21
2905,probe,21
2906,canadian,21
2907,ariannahuff,21
2908,responsibility,21
2909,administrations,21
2910,univision,21
2911,opposed,21
2912,brutal,21
2913,vpdebate,21
2914,philadelphia,21
2915,felt,21
2916,barbara,21
2917,cliff,21
2918,electoral,21
2919,heavily,21
2920,calm,21
2921,liljon,21
2922,doctors,21
2923,becomes,21
2924,kyleraccio,21
2925,listened,21
2926,stamina,21
2927,aberdeenshire,21
2928,wan,21
2929,jason,21
2930,wwehof,21
2931,arms,21
2932,yeah,21
2933,courageous,21
2934,investigating,21
2935,contributions,21
2936,veteran,21
2937,eastern,21
2938,ended,21
2939,frankluntz,21
2940,pocahontas,21
2941,reuters,21
2942,lobbyist,21
2943,fackinpeter,21
